PDC Year,Log name,Algorithm,TP,FP,TN,FN,Fscore (PDC),Fscore,balancedAccuracy,mcc,Fitness,Simplicity,Subprocesses,Events,Runtime
PDC20,pdc_2020_0201000.xes,Sp-DisCoveR,496,292,212,0,0.5921787709497206,0.7725856697819314,0.7103174603174603,0.5145533283434188,1.0,44,0,24,1.8585381507873535
PDC20,pdc_2020_0201000.xes,Sp-DisCoveR_no_i2e_e2i,496,292,212,0,0.5921787709497206,0.7725856697819314,0.7103174603174603,0.5145533283434188,1.0,44,0,24,1.5920157432556152
PDC20,pdc_2020_0110011.xes,DisCoveR,492,386,122,0,0.38730158730158726,0.7182481751824817,0.6200787401574803,0.3668456322468463,1.0,75,0,29,0.274813175201416
PDC20,pdc_2020_0110011.xes,Sp-DisCoveR,492,386,122,0,0.38730158730158726,0.7182481751824817,0.6200787401574803,0.3668456322468463,1.0,75,0,29,1.567840576171875
PDC20,pdc_2020_0110011.xes,Sp-DisCoveR_no_i2e_e2i,492,386,122,0,0.38730158730158726,0.7182481751824817,0.6200787401574803,0.3668456322468463,1.0,75,0,29,1.2015118598937988
PDC20,pdc_2020_0201001.xes,DisCoveR,496,464,40,0,0.14705882352941177,0.6813186813186815,0.5396825396825397,0.2024976320979853,1.0,13,0,24,0.4020271301269531
PDC20,pdc_2020_0201001.xes,Sp-DisCoveR,496,462,42,0,0.15384615384615385,0.6822558459422283,0.5416666666666666,0.20771480903592862,1.0,13,0,24,1.6141204833984375
PDC20,pdc_2020_0201001.xes,Sp-DisCoveR_no_i2e_e2i,496,462,42,0,0.15384615384615385,0.6822558459422283,0.5416666666666666,0.20771480903592862,1.0,13,0,24,1.4713661670684814
PDC20,pdc_2020_0201010.xes,DisCoveR,510,312,178,0,0.532934131736527,0.7657657657657658,0.6816326530612244,0.4747458099768449,1.0,41,0,22,0.3972904682159424
PDC20,pdc_2020_0201010.xes,Sp-DisCoveR,510,312,178,0,0.532934131736527,0.7657657657657658,0.6816326530612244,0.4747458099768449,1.0,41,0,22,1.5065863132476807
PDC20,pdc_2020_0201010.xes,Sp-DisCoveR_no_i2e_e2i,510,312,178,0,0.532934131736527,0.7657657657657658,0.6816326530612244,0.4747458099768449,1.0,41,0,22,1.5018041133880615
PDC20,pdc_2020_0201111.xes,DisCoveR,531,424,45,0,0.17509727626459143,0.7146702557200539,0.5479744136460555,0.23097523108320098,1.0,12,0,22,0.3152172565460205
PDC20,pdc_2020_0201111.xes,Sp-DisCoveR,531,423,46,0,0.1786407766990291,0.7151515151515151,0.5490405117270789,0.23364988288388647,1.0,12,0,22,1.2088649272918701
PDC20,pdc_2020_0201111.xes,Sp-DisCoveR_no_i2e_e2i,531,423,46,0,0.1786407766990291,0.7151515151515151,0.5490405117270789,0.23364988288388647,1.0,12,0,22,1.2152223587036133
PDC20,pdc_2020_0000000.xes,DisCoveR,535,0,465,0,1.0,1.0,1.0,1.0,1.0,72,0,20,0.09600186347961426
PDC20,pdc_2020_0000000.xes,Sp-DisCoveR,535,0,465,0,1.0,1.0,1.0,1.0,1.0,66,1,21,0.7479867935180664
PDC20,pdc_2020_0000000.xes,Sp-DisCoveR_no_i2e_e2i,535,0,465,0,1.0,1.0,1.0,1.0,1.0,66,1,21,0.7535362243652344
PDC20,pdc_2020_1100110.xes,DisCoveR,496,210,294,0,0.7368421052631579,0.8252911813643926,0.7916666666666667,0.6401723091933759,1.0,120,0,29,0.2392284870147705
PDC20,pdc_2020_1100110.xes,Sp-DisCoveR,496,210,294,0,0.7368421052631579,0.8252911813643926,0.7916666666666667,0.6401723091933759,1.0,117,1,30,1.9940614700317383
PDC20,pdc_2020_1100110.xes,Sp-DisCoveR_no_i2e_e2i,496,210,294,0,0.7368421052631579,0.8252911813643926,0.7916666666666667,0.6401723091933759,1.0,112,1,30,1.5907468795776367
PDC20,pdc_2020_1001010.xes,DisCoveR,531,38,431,0,0.9577777777777777,0.9654545454545455,0.9594882729211087,0.9260689883867727,1.0,47,0,14,0.06421184539794922
PDC20,pdc_2020_1001010.xes,Sp-DisCoveR,531,38,431,0,0.9577777777777777,0.9654545454545455,0.9594882729211087,0.9260689883867727,1.0,45,1,15,0.6098413467407227
PDC20,pdc_2020_1001010.xes,Sp-DisCoveR_no_i2e_e2i,531,40,429,0,0.9554565701559019,0.9637023593466425,0.9573560767590619,0.922298348876312,1.0,41,1,15,0.5553073883056641
PDC20,pdc_2020_0001101.xes,DisCoveR,572,406,22,0,0.09777777777777778,0.7380645161290322,0.5257009345794392,0.1733876030708331,1.0,16,0,16,0.0492396354675293
PDC20,pdc_2020_0001101.xes,Sp-DisCoveR,572,406,22,0,0.09777777777777778,0.7380645161290322,0.5257009345794392,0.1733876030708331,1.0,16,0,16,0.5412425994873047
PDC20,pdc_2020_0001101.xes,Sp-DisCoveR_no_i2e_e2i,572,406,22,0,0.09777777777777778,0.7380645161290322,0.5257009345794392,0.1733876030708331,1.0,16,0,16,0.5416431427001953
PDC20,pdc_2020_1100011.xes,DisCoveR,518,380,102,0,0.3493150684931507,0.731638418079096,0.6058091286307054,0.3493842137230851,1.0,51,0,29,0.21533942222595215
PDC20,pdc_2020_1100011.xes,Sp-DisCoveR,518,380,102,0,0.3493150684931507,0.731638418079096,0.6058091286307054,0.3493842137230851,1.0,51,0,29,1.5978617668151855
PDC20,pdc_2020_1100011.xes,Sp-DisCoveR_no_i2e_e2i,518,380,102,0,0.3493150684931507,0.731638418079096,0.6058091286307054,0.3493842137230851,1.0,51,0,29,1.477832555770874
PDC20,pdc_2020_1200010.xes,DisCoveR,495,265,240,0,0.6442953020134228,0.7888446215139443,0.7376237623762376,0.556359790764549,1.0,133,0,32,0.44376659393310547
PDC20,pdc_2020_1200010.xes,Sp-DisCoveR,495,264,241,0,0.646112600536193,0.7894736842105263,0.7386138613861386,0.55788481909192,1.0,142,1,33,2.611496925354004
PDC20,pdc_2020_1200010.xes,Sp-DisCoveR_no_i2e_e2i,495,265,240,0,0.6442953020134228,0.7888446215139443,0.7376237623762376,0.556359790764549,1.0,137,1,33,2.6030209064483643
PDC20,pdc_2020_0211101.xes,DisCoveR,528,456,16,0,0.06557377049180328,0.6984126984126985,0.5169491525423728,0.13486784062821366,1.0,6,0,24,0.12520790100097656
PDC20,pdc_2020_0211101.xes,Sp-DisCoveR,528,456,16,0,0.06557377049180328,0.6984126984126985,0.5169491525423728,0.13486784062821366,1.0,6,0,24,1.1537742614746094
PDC20,pdc_2020_0211101.xes,Sp-DisCoveR_no_i2e_e2i,528,456,16,0,0.06557377049180328,0.6984126984126985,0.5169491525423728,0.13486784062821366,1.0,6,0,24,1.0625941753387451
PDC20,pdc_2020_0011100.xes,DisCoveR,566,29,405,0,0.9654350417163289,0.975021533161068,0.9665898617511521,0.9421767425964126,1.0,49,0,16,0.03752493858337402
PDC20,pdc_2020_0011100.xes,Sp-DisCoveR,566,12,422,0,0.985981308411215,0.9895104895104895,0.9861751152073732,0.9757884137451189,1.0,45,1,17,0.4608943462371826
PDC20,pdc_2020_0011100.xes,Sp-DisCoveR_no_i2e_e2i,566,12,422,0,0.985981308411215,0.9895104895104895,0.9861751152073732,0.9757884137451189,1.0,45,1,17,0.463773250579834
PDC20,pdc_2020_0111010.xes,DisCoveR,524,188,288,0,0.7539267015706805,0.8478964401294499,0.8025210084033614,0.6672958350462831,1.0,40,0,22,0.10366463661193848
PDC20,pdc_2020_0111010.xes,Sp-DisCoveR,524,188,288,0,0.7539267015706805,0.8478964401294499,0.8025210084033614,0.6672958350462831,1.0,40,0,22,0.8969676494598389
PDC20,pdc_2020_0111010.xes,Sp-DisCoveR_no_i2e_e2i,524,188,288,0,0.7539267015706805,0.8478964401294499,0.8025210084033614,0.6672958350462831,1.0,40,0,22,0.9050390720367432
PDC20,pdc_2020_0010000.xes,DisCoveR,532,8,460,0,0.9913793103448275,0.9925373134328358,0.9914529914529915,0.9840449241720914,1.0,70,0,20,0.06154894828796387
PDC20,pdc_2020_0010000.xes,Sp-DisCoveR,532,8,460,0,0.9913793103448275,0.9925373134328358,0.9914529914529915,0.9840449241720914,1.0,64,1,21,0.6439833641052246
PDC20,pdc_2020_0010000.xes,Sp-DisCoveR_no_i2e_e2i,532,8,460,0,0.9913793103448275,0.9925373134328358,0.9914529914529915,0.9840449241720914,1.0,64,1,21,0.6513810157775879
PDC20,pdc_2020_0111101.xes,DisCoveR,569,406,25,0,0.10964912280701754,0.7370466321243524,0.5290023201856149,0.1839861766580882,1.0,7,0,24,0.19695568084716797
PDC20,pdc_2020_0111101.xes,Sp-DisCoveR,569,406,25,0,0.10964912280701754,0.7370466321243524,0.5290023201856149,0.1839861766580882,1.0,7,0,24,0.8339822292327881
PDC20,pdc_2020_0111101.xes,Sp-DisCoveR_no_i2e_e2i,569,406,25,0,0.10964912280701754,0.7370466321243524,0.5290023201856149,0.1839861766580882,1.0,7,0,24,0.8581092357635498
PDC20,pdc_2020_0011011.xes,DisCoveR,500,497,3,0,0.011928429423459244,0.6680026720106881,0.503,0.054854599453862854,1.0,3,0,14,0.0335688591003418
PDC20,pdc_2020_0011011.xes,Sp-DisCoveR,500,497,3,0,0.011928429423459244,0.6680026720106881,0.503,0.054854599453862854,1.0,3,0,14,0.4268612861633301
PDC20,pdc_2020_0011011.xes,Sp-DisCoveR_no_i2e_e2i,500,497,3,0,0.011928429423459244,0.6680026720106881,0.503,0.054854599453862854,1.0,3,0,14,0.425670862197876
PDC20,pdc_2020_1200110.xes,DisCoveR,540,249,211,0,0.6289120715350224,0.8126410835214446,0.7293478260869566,0.560300087274343,1.0,142,0,32,0.4822545051574707
PDC20,pdc_2020_1200110.xes,Sp-DisCoveR,540,249,211,0,0.6289120715350224,0.8126410835214446,0.7293478260869566,0.560300087274343,1.0,143,1,33,2.092221260070801
PDC20,pdc_2020_1200110.xes,Sp-DisCoveR_no_i2e_e2i,540,249,211,0,0.6289120715350224,0.8126410835214446,0.7293478260869566,0.560300087274343,1.0,137,1,33,2.0476162433624268
PDC20,pdc_2020_1101101.xes,DisCoveR,535,416,49,0,0.19066147859922178,0.7200538358008076,0.5526881720430108,0.2434771424851747,1.0,29,0,24,0.14125466346740723
PDC20,pdc_2020_1101101.xes,Sp-DisCoveR,535,416,49,0,0.19066147859922178,0.7200538358008076,0.5526881720430108,0.2434771424851747,1.0,29,0,24,1.0492825508117676
PDC20,pdc_2020_1101101.xes,Sp-DisCoveR_no_i2e_e2i,535,416,49,0,0.19066147859922178,0.7200538358008076,0.5526881720430108,0.2434771424851747,1.0,29,0,24,1.2015578746795654
PDC20,pdc_2020_0210011.xes,DisCoveR,495,368,137,0,0.426791277258567,0.7290132547864507,0.6356435643564357,0.394468016307748,1.0,112,0,32,0.2915074825286865
PDC20,pdc_2020_0210011.xes,Sp-DisCoveR,495,368,137,0,0.426791277258567,0.7290132547864507,0.6356435643564357,0.394468016307748,1.0,112,0,32,1.9511780738830566
PDC20,pdc_2020_0210011.xes,Sp-DisCoveR_no_i2e_e2i,495,368,137,0,0.426791277258567,0.7290132547864507,0.6356435643564357,0.394468016307748,1.0,112,0,32,2.0786566734313965
PDC20,pdc_2020_1001111.xes,DisCoveR,540,374,86,0,0.315018315018315,0.7427785419532325,0.5934782608695652,0.33234878224916964,1.0,13,0,14,0.047690629959106445
PDC20,pdc_2020_1001111.xes,Sp-DisCoveR,540,374,86,0,0.315018315018315,0.7427785419532325,0.5934782608695652,0.33234878224916964,1.0,13,0,14,0.5007147789001465
PDC20,pdc_2020_1001111.xes,Sp-DisCoveR_no_i2e_e2i,540,374,86,0,0.315018315018315,0.7427785419532325,0.5934782608695652,0.33234878224916964,1.0,13,0,14,0.4996376037597656
PDC20,pdc_2020_1201010.xes,DisCoveR,498,229,265,8,0.6943925577871203,0.8077858880778589,0.7603134851418605,0.5842744109610246,1.0,61,0,22,0.2550983428955078
PDC20,pdc_2020_1201010.xes,Sp-DisCoveR,498,219,275,8,0.71112934297776,0.8143908421913327,0.770434942631739,0.6003143689211862,1.0,62,1,23,1.4927103519439697
PDC20,pdc_2020_1201010.xes,Sp-DisCoveR_no_i2e_e2i,498,219,275,8,0.71112934297776,0.8143908421913327,0.770434942631739,0.6003143689211862,1.0,58,1,23,1.5601322650909424
PDC20,pdc_2020_0200101.xes,DisCoveR,519,424,57,0,0.21189591078066916,0.7099863201094392,0.5592515592515592,0.25538343389224444,1.0,84,0,36,0.36359691619873047
PDC20,pdc_2020_0200101.xes,Sp-DisCoveR,519,424,57,0,0.21189591078066916,0.7099863201094392,0.5592515592515592,0.25538343389224444,1.0,84,0,36,2.3060622215270996
PDC20,pdc_2020_0200101.xes,Sp-DisCoveR_no_i2e_e2i,519,424,57,0,0.21189591078066916,0.7099863201094392,0.5592515592515592,0.25538343389224444,1.0,84,0,36,2.228633165359497
PDC20,pdc_2020_1001100.xes,DisCoveR,524,10,466,0,0.989384288747346,0.9905482041587902,0.9894957983193278,0.9801318384134042,1.0,55,0,16,0.07533788681030273
PDC20,pdc_2020_1001100.xes,Sp-DisCoveR,524,6,470,0,0.9936575052854123,0.9943074003795066,0.9936974789915967,0.988036892962546,1.0,53,1,17,0.5938365459442139
PDC20,pdc_2020_1001100.xes,Sp-DisCoveR_no_i2e_e2i,524,19,457,0,0.9796355841371918,0.9821930646672915,0.9800420168067228,0.9625434707013343,1.0,48,1,17,0.6731986999511719
PDC20,pdc_2020_0110110.xes,DisCoveR,563,208,229,0,0.6876876876876876,0.8440779610194902,0.7620137299771167,0.618591618180615,1.0,121,0,29,0.1557164192199707
PDC20,pdc_2020_0110110.xes,Sp-DisCoveR,563,208,229,0,0.6876876876876876,0.8440779610194902,0.7620137299771167,0.618591618180615,1.0,121,0,29,1.3815021514892578
PDC20,pdc_2020_0110110.xes,Sp-DisCoveR_no_i2e_e2i,563,208,229,0,0.6876876876876876,0.8440779610194902,0.7620137299771167,0.618591618180615,1.0,121,0,29,1.2335436344146729
PDC20,pdc_2020_1210001.xes,DisCoveR,510,363,127,0,0.41166936790923825,0.737527114967462,0.6295918367346939,0.38911841716451595,1.0,151,0,36,0.27015113830566406
PDC20,pdc_2020_1210001.xes,Sp-DisCoveR,510,363,127,0,0.41166936790923825,0.737527114967462,0.6295918367346939,0.38911841716451595,1.0,151,0,36,2.0051076412200928
PDC20,pdc_2020_1210001.xes,Sp-DisCoveR_no_i2e_e2i,510,363,127,0,0.41166936790923825,0.737527114967462,0.6295918367346939,0.38911841716451595,1.0,151,0,36,1.8878419399261475
PDC20,pdc_2020_1001000.xes,DisCoveR,510,0,490,0,1.0,1.0,1.0,1.0,1.0,60,0,16,0.07539248466491699
PDC20,pdc_2020_1001000.xes,Sp-DisCoveR,510,0,490,0,1.0,1.0,1.0,1.0,1.0,56,1,17,0.610975980758667
PDC20,pdc_2020_1001000.xes,Sp-DisCoveR_no_i2e_e2i,510,1,489,0,0.9989785495403473,0.999020568070519,0.9989795918367347,0.9980011173745058,1.0,52,1,17,0.601571798324585
PDC20,pdc_2020_0111100.xes,DisCoveR,569,156,275,0,0.7790368271954674,0.8794435857805255,0.8190255220417633,0.7076440212457563,1.0,38,0,24,0.10427069664001465
PDC20,pdc_2020_0111100.xes,Sp-DisCoveR,569,156,275,0,0.7790368271954674,0.8794435857805255,0.8190255220417633,0.7076440212457563,1.0,38,0,24,0.9460690021514893
PDC20,pdc_2020_0111100.xes,Sp-DisCoveR_no_i2e_e2i,569,156,275,0,0.7790368271954674,0.8794435857805255,0.8190255220417633,0.7076440212457563,1.0,38,0,24,1.0677433013916016
PDC20,pdc_2020_0011111.xes,DisCoveR,560,416,24,0,0.10344827586206896,0.7291666666666666,0.5272727272727272,0.1769083725553396,1.0,8,0,14,0.030555248260498047
PDC20,pdc_2020_0011111.xes,Sp-DisCoveR,560,416,24,0,0.10344827586206896,0.7291666666666666,0.5272727272727272,0.1769083725553396,1.0,8,0,14,0.436877965927124
PDC20,pdc_2020_0011111.xes,Sp-DisCoveR_no_i2e_e2i,560,416,24,0,0.10344827586206896,0.7291666666666666,0.5272727272727272,0.1769083725553396,1.0,8,0,14,0.4321153163909912
PDC20,pdc_2020_1010001.xes,DisCoveR,490,396,114,0,0.36538461538461536,0.7122093023255814,0.611764705882353,0.3515997168773688,1.0,31,0,20,0.05699872970581055
PDC20,pdc_2020_1010001.xes,Sp-DisCoveR,490,396,114,0,0.36538461538461536,0.7122093023255814,0.611764705882353,0.3515997168773688,1.0,31,0,20,0.7531759738922119
PDC20,pdc_2020_1010001.xes,Sp-DisCoveR_no_i2e_e2i,490,396,114,0,0.36538461538461536,0.7122093023255814,0.611764705882353,0.3515997168773688,1.0,31,0,20,0.6509010791778564
PDC20,pdc_2020_1101111.xes,DisCoveR,513,392,95,0,0.32646048109965636,0.7235543018335684,0.5975359342915811,0.3325306758302684,1.0,27,0,22,0.26691555976867676
PDC20,pdc_2020_1101111.xes,Sp-DisCoveR,513,390,97,0,0.3321917808219178,0.7245762711864406,0.5995893223819302,0.3363846687412886,1.0,27,0,22,0.9916448593139648
PDC20,pdc_2020_1101111.xes,Sp-DisCoveR_no_i2e_e2i,513,390,97,0,0.3321917808219178,0.7245762711864406,0.5995893223819302,0.3363846687412886,1.0,27,0,22,1.043198823928833
PDC20,pdc_2020_0211110.xes,DisCoveR,555,242,203,0,0.6265432098765432,0.8210059171597633,0.7280898876404495,0.5636186356707933,1.0,36,0,22,0.13846707344055176
PDC20,pdc_2020_0211110.xes,Sp-DisCoveR,555,242,203,0,0.6265432098765432,0.8210059171597633,0.7280898876404495,0.5636186356707933,1.0,36,0,22,1.0740950107574463
PDC20,pdc_2020_0211110.xes,Sp-DisCoveR_no_i2e_e2i,555,242,203,0,0.6265432098765432,0.8210059171597633,0.7280898876404495,0.5636186356707933,1.0,36,0,22,1.0533626079559326
PDC20,pdc_2020_1200101.xes,DisCoveR,500,364,136,0,0.4276729559748428,0.7331378299120235,0.636,0.3967460238079361,1.0,149,0,36,0.34441280364990234
PDC20,pdc_2020_1200101.xes,Sp-DisCoveR,500,364,136,0,0.4276729559748428,0.7331378299120235,0.636,0.3967460238079361,1.0,149,0,36,2.2583305835723877
PDC20,pdc_2020_1200101.xes,Sp-DisCoveR_no_i2e_e2i,500,364,136,0,0.4276729559748428,0.7331378299120235,0.636,0.3967460238079361,1.0,149,0,36,2.12422776222229
PDC20,pdc_2020_1201000.xes,DisCoveR,514,221,265,0,0.7057256990679095,0.8230584467574059,0.772633744855967,0.6175081477464437,1.0,66,0,24,0.44104981422424316
PDC20,pdc_2020_1201000.xes,Sp-DisCoveR,514,213,273,0,0.7193675889328064,0.8283642224012893,0.7808641975308642,0.630198758042148,1.0,69,1,25,1.6053152084350586
PDC20,pdc_2020_1201000.xes,Sp-DisCoveR_no_i2e_e2i,514,215,271,0,0.7159841479524438,0.827031375703942,0.7788065843621399,0.6270242049006147,1.0,65,1,25,1.5895562171936035
PDC20,pdc_2020_1110111.xes,DisCoveR,521,331,148,0,0.47208931419457734,0.7589220684632192,0.6544885177453027,0.43467250028120086,1.0,82,0,29,0.13505196571350098
PDC20,pdc_2020_1110111.xes,Sp-DisCoveR,521,331,148,0,0.47208931419457734,0.7589220684632192,0.6544885177453027,0.43467250028120086,1.0,82,0,29,1.166743516921997
PDC20,pdc_2020_1110111.xes,Sp-DisCoveR_no_i2e_e2i,521,331,148,0,0.47208931419457734,0.7589220684632192,0.6544885177453027,0.43467250028120086,1.0,82,0,29,1.1931183338165283
PDC20,pdc_2020_1111110.xes,DisCoveR,508,156,336,0,0.8115942028985507,0.8668941979522184,0.8414634146341464,0.7228278941495561,1.0,55,0,22,0.09646463394165039
PDC20,pdc_2020_1111110.xes,Sp-DisCoveR,508,156,336,0,0.8115942028985507,0.8668941979522184,0.8414634146341464,0.7228278941495561,1.0,52,1,23,0.8904013633728027
PDC20,pdc_2020_1111110.xes,Sp-DisCoveR_no_i2e_e2i,508,157,335,0,0.8101571946795647,0.86615515771526,0.8404471544715447,0.721208581451672,1.0,47,1,23,0.8621056079864502
PDC20,pdc_2020_1211111.xes,DisCoveR,534,360,106,0,0.3706293706293706,0.7478991596638656,0.6137339055793991,0.3686055274317545,1.0,36,0,22,0.12773847579956055
PDC20,pdc_2020_1211111.xes,Sp-DisCoveR,534,360,106,0,0.3706293706293706,0.7478991596638656,0.6137339055793991,0.3686055274317545,1.0,36,0,22,0.9745471477508545
PDC20,pdc_2020_1211111.xes,Sp-DisCoveR_no_i2e_e2i,534,360,106,0,0.3706293706293706,0.7478991596638656,0.6137339055793991,0.3686055274317545,1.0,36,0,22,1.1035676002502441
PDC20,pdc_2020_0100000.xes,DisCoveR,512,219,268,1,0.7094419225081949,0.8231511254019293,0.7741793452373804,0.6180919185651256,1.0,119,0,32,0.2689173221588135
PDC20,pdc_2020_0100000.xes,Sp-DisCoveR,512,219,268,1,0.7094419225081949,0.8231511254019293,0.7741793452373804,0.6180919185651256,1.0,119,0,32,1.7561030387878418
PDC20,pdc_2020_0100000.xes,Sp-DisCoveR_no_i2e_e2i,512,219,268,1,0.7094419225081949,0.8231511254019293,0.7741793452373804,0.6180919185651256,1.0,119,0,32,1.7771117687225342
PDC20,pdc_2020_1200111.xes,DisCoveR,536,340,120,4,0.4131551901336074,0.7570621468926554,0.6267310789049919,0.3832887107912848,1.0,129,0,32,0.3335542678833008
PDC20,pdc_2020_1200111.xes,Sp-DisCoveR,536,339,121,4,0.4158768836165437,0.7575971731448763,0.6278180354267311,0.38524667273031893,1.0,129,0,32,2.1786928176879883
PDC20,pdc_2020_1200111.xes,Sp-DisCoveR_no_i2e_e2i,536,339,121,4,0.4158768836165437,0.7575971731448763,0.6278180354267311,0.38524667273031893,1.0,129,0,32,2.0283710956573486
PDC20,pdc_2020_0200111.xes,DisCoveR,588,341,71,0,0.2939958592132505,0.7752142386288727,0.5861650485436893,0.3302641032865601,1.0,106,0,32,0.4992833137512207
PDC20,pdc_2020_0200111.xes,Sp-DisCoveR,588,341,71,0,0.2939958592132505,0.7752142386288727,0.5861650485436893,0.3302641032865601,1.0,106,0,32,2.2188611030578613
PDC20,pdc_2020_0200111.xes,Sp-DisCoveR_no_i2e_e2i,588,341,71,0,0.2939958592132505,0.7752142386288727,0.5861650485436893,0.3302641032865601,1.0,106,0,32,2.3506662845611572
PDC20,pdc_2020_1201011.xes,DisCoveR,506,385,109,0,0.3615257048092869,0.7244094488188977,0.6103238866396761,0.35398607719796343,1.0,26,0,22,0.239457368850708
PDC20,pdc_2020_1201011.xes,Sp-DisCoveR,506,374,120,0,0.3908794788273615,0.7301587301587301,0.6214574898785425,0.3737326763347351,1.0,23,1,23,1.553154706954956
PDC20,pdc_2020_1201011.xes,Sp-DisCoveR_no_i2e_e2i,506,381,113,0,0.3723228995057661,0.7264895908111989,0.6143724696356275,0.3612344787960972,1.0,18,1,23,1.4154915809631348
PDC20,pdc_2020_1011111.xes,DisCoveR,558,394,48,0,0.19591836734693877,0.7390728476821192,0.5542986425339367,0.25229468953074125,1.0,10,0,14,0.030859708786010742
PDC20,pdc_2020_1011111.xes,Sp-DisCoveR,558,394,48,0,0.19591836734693877,0.7390728476821192,0.5542986425339367,0.25229468953074125,1.0,10,0,14,0.4317049980163574
PDC20,pdc_2020_1011111.xes,Sp-DisCoveR_no_i2e_e2i,558,394,48,0,0.19591836734693877,0.7390728476821192,0.5542986425339367,0.25229468953074125,1.0,10,0,14,0.43219804763793945
PDC20,pdc_2020_0101000.xes,DisCoveR,517,201,282,0,0.7372549019607844,0.8372469635627531,0.7919254658385093,0.6483866109982168,1.0,44,0,24,0.18375420570373535
PDC20,pdc_2020_0101000.xes,Sp-DisCoveR,517,201,282,0,0.7372549019607844,0.8372469635627531,0.7919254658385093,0.6483866109982168,1.0,44,0,24,1.2638943195343018
PDC20,pdc_2020_0101000.xes,Sp-DisCoveR_no_i2e_e2i,517,201,282,0,0.7372549019607844,0.8372469635627531,0.7919254658385093,0.6483866109982168,1.0,44,0,24,1.3786232471466064
PDC20,pdc_2020_0210111.xes,DisCoveR,532,366,102,0,0.3578947368421052,0.744055944055944,0.608974358974359,0.35933110022171144,1.0,56,0,32,0.21938180923461914
PDC20,pdc_2020_0210111.xes,Sp-DisCoveR,532,366,102,0,0.3578947368421052,0.744055944055944,0.608974358974359,0.35933110022171144,1.0,56,0,32,1.609595537185669
PDC20,pdc_2020_0210111.xes,Sp-DisCoveR_no_i2e_e2i,532,366,102,0,0.3578947368421052,0.744055944055944,0.608974358974359,0.35933110022171144,1.0,56,0,32,1.7406916618347168
PDC20,pdc_2020_0010101.xes,DisCoveR,522,417,61,0,0.22634508348794063,0.7145790554414785,0.5638075313807531,0.2663504436854656,1.0,28,0,20,0.05009031295776367
PDC20,pdc_2020_0010101.xes,Sp-DisCoveR,522,417,61,0,0.22634508348794063,0.7145790554414785,0.5638075313807531,0.2663504436854656,1.0,28,0,20,0.6334133148193359
PDC20,pdc_2020_0010101.xes,Sp-DisCoveR_no_i2e_e2i,522,417,61,0,0.22634508348794063,0.7145790554414785,0.5638075313807531,0.2663504436854656,1.0,28,0,20,0.6244242191314697
PDC20,pdc_2020_1110010.xes,DisCoveR,495,214,291,0,0.7311557788944723,0.8222591362126246,0.7881188118811882,0.634278933539705,1.0,130,0,29,0.17476749420166016
PDC20,pdc_2020_1110010.xes,Sp-DisCoveR,495,207,298,0,0.7422166874221668,0.8270676691729323,0.7950495049504951,0.6450546145090477,1.0,130,1,30,1.3267207145690918
PDC20,pdc_2020_1110010.xes,Sp-DisCoveR_no_i2e_e2i,495,208,297,0,0.740648379052369,0.8263772954924874,0.7940594059405941,0.643513218969811,1.0,126,1,30,1.4368696212768555
PDC20,pdc_2020_1001011.xes,DisCoveR,531,392,77,0,0.28205128205128205,0.7303988995873453,0.582089552238806,0.30733027973579685,1.0,9,0,14,0.05347323417663574
PDC20,pdc_2020_1001011.xes,Sp-DisCoveR,531,392,77,0,0.28205128205128205,0.7303988995873453,0.582089552238806,0.30733027973579685,1.0,9,0,14,0.5214285850524902
PDC20,pdc_2020_1001011.xes,Sp-DisCoveR_no_i2e_e2i,531,392,77,0,0.28205128205128205,0.7303988995873453,0.582089552238806,0.30733027973579685,1.0,9,0,14,0.5179824829101562
PDC20,pdc_2020_0211111.xes,DisCoveR,555,390,55,0,0.21999999999999997,0.74,0.5617977528089888,0.26942129951579635,1.0,9,0,22,0.13272690773010254
PDC20,pdc_2020_0211111.xes,Sp-DisCoveR,555,390,55,0,0.21999999999999997,0.74,0.5617977528089888,0.26942129951579635,1.0,9,0,22,0.9952905178070068
PDC20,pdc_2020_0211111.xes,Sp-DisCoveR_no_i2e_e2i,555,390,55,0,0.21999999999999997,0.74,0.5617977528089888,0.26942129951579635,1.0,9,0,22,1.1169664859771729
PDC20,pdc_2020_0011001.xes,DisCoveR,510,464,26,0,0.10077519379844961,0.6873315363881402,0.5265306122448979,0.16668412653520684,1.0,12,0,16,0.03993487358093262
PDC20,pdc_2020_0011001.xes,Sp-DisCoveR,510,464,26,0,0.10077519379844961,0.6873315363881402,0.5265306122448979,0.16668412653520684,1.0,12,0,16,0.48717451095581055
PDC20,pdc_2020_0011001.xes,Sp-DisCoveR_no_i2e_e2i,510,464,26,0,0.10077519379844961,0.6873315363881402,0.5265306122448979,0.16668412653520684,1.0,12,0,16,0.48862743377685547
PDC20,pdc_2020_0010011.xes,DisCoveR,530,433,37,0,0.14595660749506906,0.7099799062290689,0.5393617021276595,0.20815014813733412,1.0,10,0,18,0.05393815040588379
PDC20,pdc_2020_0010011.xes,Sp-DisCoveR,530,433,37,0,0.14595660749506906,0.7099799062290689,0.5393617021276595,0.20815014813733412,1.0,10,0,18,0.7159662246704102
